,Duration,Heart_Rate,Body_Temp,Calories
11571,26,102,40.9,192.0
11572,30,103,41.4,181.0
11573,7,89,39.4,27.0
11574,24,117,40.6,219.0
11576,13,102,39.7,85.0
11578,16,94,40.2,96.0
11580,21,97,40.8,130.0
11582,11,97,39.8,51.0
11585,26,108,40.8,190.0
11590,16,98,40.2,73.0
11592,24,97,40.9,169.0
11593,3,83,38.5,8.0
11594,18,90,40.3,87.0
11595,27,107,40.9,160.0
11596,4,90,38.6,16.0
11597,8,82,39.5,30.0
11598,16,94,40.3,107.0
11601,5,91,38.8,29.0
11602,8,88,39.6,24.0
11603,24,112,40.7,192.0
11609,17,100,40.3,88.0
11612,8,83,39.4,24.0
11613,29,109,41.2,170.0
11614,9,90,39.5,40.0
11616,22,98,41.0,112.0
11618,27,112,40.9,173.0
11619,16,95,40.1,87.0
11621,16,87,40.4,45.0
11622,27,107,40.8,233.0
11624,29,109,40.8,239.0
11625,3,84,38.8,7.0
11626,22,111,40.4,149.0
11631,28,102,41.0,221.0
11634,11,91,39.7,49.0
11635,23,99,40.7,159.0
11636,22,111,40.6,147.0
11637,7,84,39.7,27.0
11639,28,107,41.0,209.0
11641,8,86,39.7,39.0
11643,25,117,40.7,191.0
11644,29,110,40.9,227.0
11645,10,90,39.8,43.0
11646,16,99,40.0,74.0
11647,15,84,40.3,59.0
11648,5,91,39.1,25.0
11649,26,110,40.6,171.0
11652,6,80,39.5,25.0
11656,4,77,38.8,12.0
11659,26,106,41.0,147.0
11660,28,105,40.8,178.0
11661,17,102,40.6,110.0
11667,23,97,40.9,116.0
11668,4,88,38.7,17.0
11669,17,92,40.4,91.0
11673,8,84,39.5,40.0
11675,28,103,40.7,223.0
11678,7,89,39.6,25.0
11679,27,104,41.0,178.0
11682,13,91,40.0,46.0
11684,26,107,40.9,162.0
11685,24,106,40.7,170.0
11686,7,84,39.4,17.0
11687,5,83,38.8,20.0
11688,23,94,40.8,141.0
11690,15,101,40.3,75.0
11693,11,98,40.1,51.0
11694,13,93,40.4,58.0
11696,16,103,40.1,84.0
11697,13,90,40.1,56.0
11700,13,100,40.1,69.0
11702,10,95,39.9,49.0
11703,20,101,40.8,141.0
11704,8,81,39.7,16.0
11705,13,97,40.1,59.0
11707,29,111,40.9,206.0
11709,12,101,40.0,68.0
11711,30,113,41.0,195.0
11712,23,101,40.8,120.0
11714,30,107,40.6,259.0
11716,19,104,40.4,105.0
11718,18,99,40.6,115.0
11719,27,98,41.1,174.0
11720,4,83,38.8,11.0
11721,7,90,39.1,30.0
11722,21,100,40.5,131.0
11724,22,105,40.5,125.0
11727,11,93,40.0,72.0
11730,22,101,40.4,157.0
11731,27,104,40.8,191.0
11733,28,97,40.9,164.0
11735,23,113,40.4,165.0
11741,9,80,40.1,28.0
11742,19,99,40.8,111.0
11744,4,91,38.8,25.0
11746,16,93,40.3,71.0
11747,23,90,40.6,120.0
11751,26,107,40.5,206.0
11755,20,98,40.5,86.0
11758,27,109,40.8,198.0
11759,26,103,40.5,180.0
11761,17,95,40.4,71.0
11765,13,94,40.4,48.0
11770,15,99,40.1,66.0
11772,10,88,39.6,34.0
11775,16,95,40.4,105.0
11778,7,84,39.6,20.0
11780,12,96,40.1,70.0
11784,27,106,40.6,207.0
11785,8,90,39.9,38.0
11791,11,94,39.8,49.0
11792,26,97,40.6,140.0
11793,27,108,40.8,160.0
11794,26,100,40.7,188.0
11795,2,88,38.5,7.0
11796,22,104,40.5,165.0
11797,3,79,38.6,10.0
11799,15,97,40.3,85.0
11800,2,77,38.8,2.0
11802,13,94,40.2,59.0
11803,16,94,40.1,65.0
11805,13,91,40.0,52.0
11812,17,100,40.0,104.0
11813,10,88,40.2,40.0
11814,27,110,40.6,196.0
11815,27,99,40.9,132.0
11820,28,106,40.9,181.0
11821,26,104,41.1,212.0
11825,13,92,40.1,52.0
11829,4,86,38.6,11.0
11830,9,88,39.7,50.0
11831,28,106,40.6,200.0
11832,15,95,40.0,98.0
11833,11,79,39.6,49.0
11835,23,101,40.6,135.0
11836,11,89,40.2,49.0
11837,5,74,38.9,18.0
11839,13,97,40.0,55.0
11841,28,106,40.8,162.0
11842,23,108,41.1,160.0
11843,8,84,39.7,25.0
11848,11,91,39.8,38.0
11850,26,110,40.8,221.0
11857,10,95,39.7,42.0
11858,5,83,39.0,21.0
11859,22,98,40.3,111.0
11860,19,96,40.6,124.0
11861,21,100,40.2,111.0
11862,6,80,39.5,17.0
11863,2,81,38.5,4.0
11865,18,97,40.5,75.0
11867,15,91,40.0,77.0
11873,19,102,40.4,138.0
11875,17,96,40.5,76.0
11879,17,93,40.1,82.0
11880,13,96,39.9,62.0
11881,4,84,39.1,13.0
11884,6,85,39.5,25.0
11885,8,83,39.9,14.0
11889,6,79,39.7,27.0
11891,13,102,40.1,66.0
11893,16,88,40.3,63.0
11894,6,80,39.2,18.0
11896,21,97,40.3,119.0
11898,21,108,40.7,175.0
11899,16,88,40.1,48.0
11900,9,88,39.7,30.0
11902,17,102,40.4,102.0
11904,2,76,38.4,6.0
11905,3,92,38.6,10.0
11907,24,100,40.8,143.0
11908,24,107,40.7,202.0
11909,28,105,40.8,213.0
11912,2,79,38.2,3.0
11915,3,84,38.2,16.0
11918,30,100,40.9,152.0
11919,20,99,40.8,106.0
11922,21,100,40.6,115.0
11923,20,102,40.5,157.0
11924,10,100,40.0,51.0
11926,9,75,39.8,10.0
11929,27,105,41.0,184.0
11931,26,115,40.7,243.0
11934,17,95,40.3,113.0
11936,14,92,40.2,47.0
11938,22,104,40.3,156.0
11939,26,102,40.9,165.0
11943,10,94,39.8,51.0
11944,18,102,40.4,131.0
11945,27,104,40.2,202.0
11948,14,95,40.0,61.0
11949,12,88,39.6,31.0
11950,20,98,40.4,108.0
11951,18,100,40.5,88.0
11955,10,97,39.4,53.0
11957,3,85,38.3,12.0
11958,23,104,40.6,171.0
11962,9,82,40.0,18.0
11964,20,102,40.3,99.0
11967,28,118,40.5,223.0
11968,2,80,38.1,7.0
11970,13,91,40.2,59.0
11973,26,103,41.0,156.0
11976,14,97,40.1,66.0
11981,11,86,40.0,44.0
11987,16,88,40.5,68.0
11991,26,99,40.3,129.0
11993,19,99,40.5,90.0
11994,10,97,39.6,72.0
11998,25,110,40.6,165.0
12002,4,91,39.3,14.0
12003,13,97,39.9,65.0
12004,11,90,39.9,38.0
12006,19,94,40.3,77.0
12012,12,96,39.8,84.0
12013,10,96,39.9,43.0
12017,28,111,41.0,259.0
12019,29,108,40.8,229.0
12022,19,104,40.0,114.0
12025,28,111,40.8,243.0
12026,13,96,40.0,56.0
12027,4,90,39.0,19.0
12028,18,101,40.5,104.0
12032,3,89,38.3,12.0
12035,17,104,40.6,92.0
12036,17,100,40.5,94.0
12037,27,114,40.9,229.0
12038,6,94,39.2,35.0
12039,15,95,40.2,77.0
12040,28,115,40.8,242.0
12041,24,98,40.8,137.0
12047,24,98,41.1,144.0
12048,14,96,40.1,67.0
12049,13,91,40.0,71.0
12050,28,107,41.0,156.0
12051,11,88,39.9,50.0
12052,20,100,40.6,100.0
12057,4,89,39.3,16.0
12058,17,104,40.2,95.0
12059,10,92,39.9,40.0
12063,6,79,39.3,16.0
12064,11,95,39.8,50.0
12066,30,112,41.0,229.0
12067,19,106,40.1,143.0
12069,24,102,40.6,125.0
12072,9,89,39.4,28.0
12073,21,107,40.5,144.0
12074,21,107,40.3,170.0
12077,7,95,39.8,30.0
12079,21,106,40.7,156.0
12081,10,88,39.7,28.0
12084,10,91,40.3,29.0
12086,9,97,39.3,43.0
12088,20,102,40.4,109.0
12090,26,112,40.8,185.0
12094,29,106,40.7,216.0
12096,9,88,39.6,46.0
12098,15,95,40.1,63.0
12099,22,104,40.7,138.0
12100,28,113,40.7,197.0
12104,13,94,40.5,56.0
12106,9,86,39.5,28.0
12107,12,98,39.9,57.0
12109,7,80,39.4,14.0
12110,10,95,40.2,53.0
12111,12,99,40.5,58.0
12112,20,98,40.9,98.0
12116,14,103,40.1,71.0
12117,6,89,39.2,25.0
12120,28,105,40.7,210.0
12122,16,98,40.3,81.0
12124,2,83,38.2,9.0
12126,8,88,39.7,24.0
12128,27,100,40.6,174.0
12129,21,95,40.6,125.0
12131,12,81,40.1,22.0
12134,16,103,40.3,123.0
12135,11,93,39.6,42.0
12136,8,84,39.1,18.0
12137,16,92,40.5,58.0
12138,26,106,40.7,192.0
12142,21,103,40.8,127.0
12143,8,82,39.8,16.0
12144,14,96,40.0,63.0
12145,2,90,38.1,7.0
12147,10,81,39.8,36.0
12149,12,99,39.6,64.0
12152,13,96,40.2,54.0
12154,29,111,41.2,213.0
12162,11,96,39.8,51.0
12163,8,90,39.5,47.0
12167,17,93,40.4,66.0
12168,11,87,40.3,32.0
12170,17,96,40.2,72.0
12172,15,99,39.9,94.0
12175,14,104,40.2,83.0
12176,3,81,38.7,10.0
12177,21,101,40.5,131.0
12178,19,95,40.7,81.0
12179,29,109,41.3,180.0
12182,27,101,40.8,159.0
12183,3,74,38.9,2.0
12189,15,97,40.4,78.0
12190,7,89,39.6,42.0
12191,15,96,40.2,65.0
12193,22,102,40.7,124.0
12195,28,109,40.7,245.0
12202,8,84,39.3,24.0
12203,18,95,40.4,76.0
12204,27,116,40.9,230.0
12205,21,96,40.3,86.0
12206,16,93,40.5,65.0
12207,15,101,40.1,91.0
12209,20,100,40.3,109.0
12210,25,110,40.7,155.0
12211,25,100,40.8,189.0
12212,13,96,39.9,72.0
12213,29,106,40.9,241.0
12214,11,78,39.9,35.0
12219,4,82,39.0,9.0
12220,6,79,39.3,16.0
12221,9,90,40.0,46.0
12223,10,90,39.9,47.0
12224,22,102,40.6,132.0
12226,16,91,40.1,52.0
12228,3,85,38.3,15.0
12230,29,107,41.1,185.0
12234,4,79,38.8,17.0
12237,12,90,40.1,48.0
12242,3,86,38.6,9.0
12244,4,78,39.1,15.0
12248,24,96,40.7,143.0
12250,23,100,41.0,114.0
12253,9,94,39.5,35.0
12255,23,112,40.9,145.0
12260,8,92,39.5,35.0
12261,21,115,40.4,175.0
12262,17,97,40.6,119.0
12266,19,106,40.7,118.0
12269,11,98,40.0,57.0
12271,7,86,39.6,18.0
12276,1,88,38.2,5.0
12277,10,94,39.8,61.0
12278,7,89,39.6,24.0
12281,6,82,39.2,24.0
12282,12,103,40.1,59.0
12283,23,104,40.5,144.0
12285,12,88,39.9,66.0
12286,14,86,40.2,42.0
12287,7,91,39.5,42.0
12288,24,104,40.9,131.0
12291,19,103,40.2,111.0
12292,30,113,41.3,233.0
12294,26,111,40.7,223.0
12295,15,91,40.0,58.0
12296,12,81,40.0,61.0
12297,15,87,40.5,43.0
12298,25,99,40.7,120.0
12299,17,99,40.5,105.0
12300,12,96,39.7,53.0
12302,24,96,40.3,141.0
12304,30,110,40.7,210.0
12307,26,102,41.0,139.0
12309,7,91,39.4,37.0
12310,20,100,40.2,93.0
12315,26,113,40.9,184.0
12316,10,85,40.2,29.0
12318,23,106,40.8,149.0
12321,24,113,40.9,164.0
12322,6,85,39.2,25.0
12323,14,100,40.1,72.0
12325,20,96,40.5,92.0
12326,20,102,40.4,98.0
12330,28,113,41.0,276.0
12331,11,94,40.0,47.0
12332,10,97,39.7,51.0
12334,7,83,39.3,14.0
12336,6,85,39.2,26.0
12337,28,120,40.9,231.0
12339,25,108,40.8,160.0
12340,11,94,40.2,44.0
12341,9,83,39.1,33.0
12346,15,91,40.0,100.0
12347,2,88,38.5,6.0
12348,17,89,40.3,78.0
12352,17,100,40.6,119.0
12353,16,86,40.2,48.0
12354,28,105,40.7,157.0
12356,15,94,40.1,54.0
12357,14,94,40.2,84.0
12358,4,92,38.7,15.0
12359,12,94,39.6,49.0
12360,18,85,40.2,76.0
12361,23,102,40.8,139.0
12362,5,91,39.4,22.0
12365,11,90,39.9,52.0
12367,24,105,40.6,127.0
12369,21,102,40.4,153.0
12371,27,114,40.8,210.0
12372,17,104,40.5,127.0
12374,5,89,39.2,20.0
12375,30,114,40.9,239.0
12379,10,92,40.1,60.0
12381,30,117,40.7,239.0
12383,13,84,40.1,43.0
12384,8,91,39.6,31.0
12385,27,110,40.8,226.0
12387,17,101,40.6,126.0
12389,19,89,40.7,66.0
12391,10,97,39.7,44.0
12395,9,94,39.5,44.0
12398,21,100,40.8,162.0
12399,11,83,39.6,29.0
12400,30,110,41.1,210.0
12403,14,89,40.4,62.0
12407,21,98,40.7,119.0
12408,9,86,39.8,29.0
12413,25,102,40.9,177.0
12414,15,87,40.0,83.0
12415,4,92,38.8,14.0
12417,4,82,39.0,17.0
12418,14,85,40.2,55.0
12419,25,109,41.2,166.0
12420,18,99,40.5,119.0
12427,12,82,39.8,22.0
12429,4,79,38.6,17.0
12430,22,99,40.7,156.0
12432,11,96,40.0,47.0
12433,20,101,40.6,113.0
12437,8,98,39.7,43.0
12438,13,93,40.0,61.0
12440,5,92,39.1,25.0
12444,28,107,40.8,168.0
12446,21,106,40.6,160.0
12450,23,99,40.8,154.0
12454,12,93,40.2,74.0
12455,7,82,39.4,31.0
12456,9,92,39.8,55.0
12460,13,94,40.1,84.0
12465,4,80,38.9,19.0
12468,20,93,40.5,99.0
12469,25,112,40.7,162.0
12470,18,93,40.8,74.0
12471,16,103,40.3,103.0
12472,11,92,40.2,42.0
12474,12,90,39.9,37.0
12475,11,99,39.8,65.0
12476,12,89,39.9,43.0
12478,15,89,40.3,48.0
12479,25,109,40.5,184.0
12480,24,99,40.6,124.0
12483,22,104,40.7,125.0
12484,13,87,40.1,43.0
12492,3,79,38.5,14.0
12493,22,101,40.6,152.0
12494,7,85,39.3,17.0
12495,24,107,40.9,179.0
12499,6,87,39.1,17.0
12504,29,102,40.6,197.0
12505,10,90,40.2,54.0
12506,26,102,40.7,138.0
12507,28,110,40.7,243.0
12510,19,107,40.3,156.0
12515,25,101,41.4,182.0
12517,20,100,40.7,141.0
12518,5,94,38.9,33.0
12521,26,108,40.9,163.0
12523,22,101,40.6,113.0
12526,29,113,40.5,215.0
12527,21,96,40.9,154.0
12529,15,99,40.6,74.0
12530,5,88,39.1,22.0
12531,13,101,39.9,81.0
12532,14,95,40.4,61.0
12535,15,93,40.5,55.0
12537,4,83,38.9,11.0
12539,20,97,40.4,94.0
12544,14,93,40.1,80.0
12545,3,82,38.8,14.0
12546,9,85,39.9,31.0
12549,11,81,40.3,35.0
12555,6,91,39.4,20.0
12557,23,97,40.8,138.0
12558,23,102,40.7,124.0
12559,5,92,39.3,17.0
12560,6,88,39.3,27.0
12563,25,108,41.0,166.0
12564,16,100,40.5,97.0
12566,9,92,39.9,36.0
12567,23,95,40.6,107.0
12569,21,107,40.9,149.0
12570,13,79,40.0,54.0
12572,5,84,39.4,18.0
12574,21,104,40.6,134.0
12575,7,93,39.4,37.0
12576,7,80,39.4,18.0
12579,10,81,39.9,37.0
12583,7,83,39.2,32.0
12585,21,103,40.3,156.0
12586,25,108,40.7,172.0
12592,18,98,40.2,112.0
12596,5,87,39.4,17.0
12599,6,85,39.6,17.0
12601,1,88,38.1,3.0
12603,16,98,40.0,70.0
12604,8,89,39.6,35.0
12606,14,109,39.9,84.0
12607,14,101,39.9,65.0
12608,6,79,39.3,21.0
12609,10,92,39.6,62.0
12611,7,82,39.3,32.0
12613,11,92,40.1,35.0
12615,30,104,40.7,175.0
12616,21,108,40.3,138.0
12622,6,90,39.4,25.0
12627,9,87,39.9,28.0
12628,11,90,39.8,58.0
12630,3,89,38.9,10.0
12632,20,103,41.0,116.0
12633,18,92,40.4,70.0
12635,2,77,38.2,3.0
12637,25,102,40.7,124.0
12639,6,90,38.8,28.0
12642,15,93,40.1,59.0
12646,20,98,40.6,128.0
12647,22,102,40.1,108.0
12649,20,96,40.9,113.0
12650,22,107,40.6,184.0
12651,5,86,39.2,12.0
12652,8,82,39.5,38.0
12654,6,85,39.4,21.0
12656,22,102,40.5,120.0
12657,15,87,40.5,45.0
12658,6,85,39.5,18.0
12661,29,107,40.8,185.0
12662,5,87,38.8,22.0
12663,15,97,40.6,81.0
12666,11,96,39.8,52.0
12667,5,87,39.3,16.0
12670,5,89,38.7,23.0
12671,22,98,40.8,141.0
12672,2,90,38.3,8.0
12673,16,96,40.5,63.0
12674,7,77,39.8,10.0
12676,23,108,41.2,168.0
12677,22,107,40.1,187.0
12678,23,105,40.8,143.0
12679,10,86,40.0,34.0
12680,19,89,40.6,103.0
12682,25,107,40.7,172.0
12685,22,100,40.8,136.0
12686,29,107,40.6,210.0
12691,26,114,40.7,177.0
12694,14,90,40.3,57.0
12696,9,89,39.7,27.0
12701,8,85,39.5,31.0
12703,9,82,39.4,22.0
12704,14,93,40.3,59.0
12705,14,90,40.3,65.0
12706,11,89,40.0,49.0
12708,15,90,40.1,85.0
12709,8,86,39.4,38.0
12710,10,91,40.0,37.0
12711,20,107,40.2,121.0
12712,24,105,40.5,192.0
12713,5,91,38.6,30.0
12714,20,99,40.6,123.0
12715,9,86,39.6,34.0
12716,17,107,40.5,138.0
12717,24,104,40.8,153.0
12718,27,108,40.8,170.0
12721,14,98,40.4,96.0
12722,16,95,40.3,70.0
12723,16,82,40.0,41.0
12724,24,96,40.8,110.0
12727,15,97,40.0,66.0
12729,9,85,39.6,23.0
12730,11,93,40.0,42.0
12731,4,81,38.9,11.0
12732,30,104,40.9,235.0
12733,17,88,40.0,63.0
12736,19,92,40.2,110.0
12737,14,92,40.2,51.0
12740,7,95,39.3,28.0
12741,28,105,41.0,187.0
12742,23,113,40.7,141.0
12744,16,97,40.2,93.0
12745,17,89,40.4,68.0
12746,16,89,40.2,54.0
12747,15,102,40.2,94.0
12748,14,94,40.1,54.0
12750,21,105,40.5,145.0
12753,6,83,39.1,22.0
12756,24,111,40.7,179.0
12761,2,85,38.4,6.0
12763,19,90,40.5,82.0
12765,9,85,39.6,29.0
12766,17,102,40.4,97.0
12767,23,110,40.7,206.0
12768,26,107,40.7,181.0
12769,16,95,40.1,105.0
12770,21,101,40.7,148.0
12771,26,110,41.0,218.0
12772,21,105,40.4,129.0
12773,16,95,40.1,91.0
12774,14,90,40.0,80.0
12778,22,100,40.6,149.0
12779,7,85,39.0,26.0
12782,16,95,40.0,93.0
12784,24,100,40.5,116.0
12786,30,112,40.9,210.0
12790,10,82,40.0,48.0
12792,4,89,39.1,13.0
12793,3,82,38.1,12.0
12794,20,94,40.7,116.0
12795,13,94,40.0,61.0
12796,26,101,40.9,126.0
12798,9,88,39.6,36.0
12799,12,92,39.7,68.0
12800,16,89,40.1,69.0
12802,9,85,39.8,35.0
12806,16,91,40.5,61.0
12807,5,82,38.8,14.0
12810,8,88,39.8,44.0
12811,11,83,39.7,42.0
12812,6,90,39.0,34.0
12813,30,108,40.9,257.0
12816,20,98,40.5,117.0
12817,18,98,40.6,106.0
12820,14,100,39.7,81.0
12821,22,108,40.6,131.0
12822,13,95,40.2,56.0
12825,12,94,40.3,75.0
12828,4,92,38.8,18.0
12829,3,82,38.2,7.0
12830,16,97,40.4,70.0
12831,13,95,40.0,63.0
12834,16,93,40.3,69.0
12836,28,118,40.5,234.0
12838,12,101,40.1,65.0
12839,12,84,39.8,30.0
12840,4,86,38.8,14.0
12843,13,92,40.1,55.0
12844,30,112,40.8,206.0
12847,13,96,39.9,93.0
12848,17,99,40.5,110.0
12849,15,94,40.1,67.0
12850,25,107,40.7,173.0
12851,4,76,38.7,12.0
12854,30,111,40.9,225.0
12855,23,102,40.8,135.0
12856,19,95,40.3,83.0
12857,28,110,40.6,243.0
12861,4,81,39.1,8.0
12862,10,96,39.9,43.0
12863,24,100,40.9,117.0
12865,19,99,40.3,94.0
12866,3,86,38.6,16.0
12867,12,97,40.3,52.0
12871,29,111,40.7,211.0
12876,14,84,40.3,48.0
12879,5,87,39.0,26.0
12881,14,96,40.1,77.0
12884,10,88,39.5,44.0
12886,17,95,40.2,99.0
12891,12,99,40.1,82.0
12892,5,87,39.0,19.0
12893,15,103,40.4,88.0
12901,18,96,40.3,89.0
12902,22,107,40.8,133.0
12903,23,110,40.6,140.0
12905,8,79,39.7,25.0
12906,3,90,38.7,13.0
12907,4,85,39.2,18.0
12909,29,110,41.0,230.0
12910,5,82,39.2,20.0
12914,21,103,40.8,127.0
12915,27,103,40.9,134.0
12917,8,87,39.4,22.0
12918,23,110,40.2,171.0
12922,22,100,40.8,140.0
12924,16,95,40.2,106.0
12926,23,98,40.8,143.0
12929,23,100,40.5,103.0
12930,4,80,38.6,6.0
12933,11,89,39.9,33.0
12937,26,101,40.7,157.0
12938,26,99,40.1,119.0
12939,8,86,39.0,34.0
12940,20,101,41.0,97.0
12942,26,97,40.5,153.0
12947,7,88,39.3,21.0
12949,23,112,40.9,152.0
12950,7,88,39.6,23.0
12953,9,89,39.6,30.0
12954,10,99,39.8,41.0
12955,29,106,40.9,163.0
12956,27,100,40.6,134.0
12958,27,108,40.6,234.0
12960,26,106,40.7,180.0
12961,26,107,40.9,181.0
12964,13,100,40.1,67.0
12965,29,116,41.2,214.0
12967,7,92,39.4,38.0
12969,12,103,39.9,100.0
12972,28,108,40.9,190.0
12973,13,94,40.5,81.0
12980,3,81,38.4,8.0
12981,10,93,40.0,57.0
12982,24,93,40.8,155.0
12983,23,103,40.9,170.0
12984,22,101,40.4,110.0
12987,14,86,40.2,42.0
12989,18,96,40.6,102.0
12991,9,91,39.5,53.0
12995,4,85,39.0,12.0
13001,9,88,39.7,44.0
13002,16,90,40.0,64.0
13004,22,93,40.9,117.0
13005,3,87,38.7,11.0
13007,24,106,40.7,182.0
13008,16,96,40.3,115.0
13010,7,79,39.3,33.0
13012,22,110,40.7,200.0
13013,10,91,39.5,39.0
13014,24,101,40.7,131.0
13020,5,75,39.0,15.0
13023,5,81,39.4,20.0
13024,24,108,40.8,198.0
13027,24,108,40.6,175.0
13030,23,103,40.7,170.0
13037,15,100,40.2,83.0
13038,11,87,40.0,42.0
13040,29,111,40.8,252.0
13044,24,99,40.9,136.0
13046,3,81,38.5,7.0
13047,23,91,41.0,88.0
13049,26,102,40.7,138.0
13052,4,87,39.3,15.0
13057,17,103,40.3,111.0
13059,29,92,40.8,145.0
13061,19,105,40.2,109.0
13063,22,98,40.8,160.0
13072,16,101,40.1,78.0
13073,28,102,40.7,151.0
13074,6,98,39.6,42.0
13078,21,106,40.3,125.0
13080,5,84,39.2,11.0
13081,5,82,39.1,13.0
13082,15,94,40.4,68.0
13085,29,105,40.6,203.0
13087,14,91,39.9,58.0
13089,26,107,40.6,186.0
13090,15,94,40.5,79.0
13091,8,86,39.6,25.0
13093,13,88,40.0,43.0
13094,21,91,40.6,81.0
13095,5,85,39.0,20.0
13098,4,79,38.8,16.0
13099,16,104,40.3,108.0
13101,6,84,39.3,28.0
13103,25,108,40.5,173.0
13106,24,103,40.6,145.0
13107,14,91,40.3,72.0
13109,15,91,40.4,83.0
13111,30,108,41.0,207.0
13113,17,99,40.4,98.0
13118,10,84,39.5,30.0
13121,26,102,41.0,145.0
13123,26,107,40.5,175.0
13124,3,82,38.2,12.0
13127,26,108,40.7,220.0
13128,2,71,38.1,3.0
13129,18,97,40.2,82.0
13132,5,91,39.1,22.0
13134,19,102,40.5,125.0
13136,8,95,39.5,57.0
13139,3,86,38.4,11.0
13141,26,107,40.6,157.0
13142,23,106,40.4,130.0
13143,11,87,39.8,49.0
13146,7,88,39.8,21.0
13148,23,104,40.8,129.0
13149,29,107,40.9,201.0
13152,7,88,39.5,30.0
13153,15,92,40.1,72.0
13154,26,108,40.9,220.0
13155,15,90,40.4,67.0
13159,20,95,40.6,94.0
13161,5,86,39.0,17.0
13166,25,117,40.5,232.0
13167,11,90,40.0,53.0
13168,29,111,40.9,264.0
13169,4,76,38.9,4.0
13171,22,103,40.6,150.0
13172,19,100,40.3,115.0
13173,13,91,40.1,46.0
13175,12,94,39.9,48.0
13177,16,90,40.4,65.0
13178,29,113,40.9,255.0
13180,5,84,39.0,21.0
13181,10,92,40.0,50.0
13183,17,95,40.3,90.0
13185,6,84,39.2,20.0
13187,27,112,40.7,211.0
13188,4,85,38.9,12.0
13196,6,94,38.8,35.0
13199,26,98,40.5,191.0
13200,21,103,40.6,115.0
13202,7,83,39.4,29.0
13204,13,93,40.0,51.0
13207,17,96,40.4,84.0
13209,19,104,40.4,100.0
13210,6,86,39.2,24.0
13212,28,114,41.2,246.0
13213,28,104,40.8,163.0
13215,27,113,40.6,238.0
13216,5,75,39.3,9.0
13217,26,107,40.5,193.0
13219,4,84,38.8,18.0
13226,22,107,41.0,142.0
13227,29,112,41.3,236.0
13233,11,85,40.1,34.0
13236,26,102,40.7,149.0
13238,24,109,40.5,163.0
13239,7,85,39.5,38.0
13240,15,88,40.5,87.0
13243,7,85,39.3,30.0
13244,19,97,40.5,92.0
13245,8,79,39.5,35.0
13252,8,83,39.7,22.0
13254,26,106,40.4,206.0
13255,18,93,40.3,73.0
13256,11,89,40.2,54.0
13257,21,98,40.6,154.0
13262,3,77,39.0,6.0
13263,18,109,40.3,131.0
13268,7,94,39.4,39.0
13270,23,108,40.7,168.0
13271,29,104,40.7,189.0
13272,26,112,40.8,197.0
13274,7,86,39.6,23.0
13275,9,88,39.4,29.0
13276,17,91,40.4,101.0
13277,25,99,40.8,152.0
13283,25,107,40.7,145.0
13284,14,94,40.2,98.0
13285,22,98,40.4,107.0
13288,13,95,40.0,59.0
13290,27,107,41.1,198.0
13292,11,87,39.5,52.0
13293,16,91,40.5,77.0
13295,17,101,40.4,118.0
13296,13,88,39.6,51.0
13297,30,107,40.9,162.0
13299,7,89,39.4,30.0
13300,12,95,39.8,47.0
13302,16,96,40.3,81.0
13303,2,79,38.2,8.0
13305,19,98,40.5,121.0
13311,10,88,39.8,32.0
13314,2,86,38.6,7.0
13316,24,105,40.6,186.0
13319,6,89,39.0,28.0
13323,20,102,40.3,109.0
13325,14,92,40.2,53.0
13326,9,90,39.8,34.0
13328,3,93,38.8,13.0
13329,18,106,40.7,109.0
13332,9,86,39.7,29.0
13344,19,106,40.4,157.0
13347,19,96,40.1,80.0
13348,18,85,40.7,64.0
13351,16,93,40.5,69.0
13352,28,108,40.8,241.0
13353,15,93,40.3,73.0
13354,12,98,39.9,58.0
13357,5,85,39.1,25.0
13358,12,93,40.2,58.0
13361,6,83,39.4,12.0
13364,24,105,40.7,192.0
13366,12,88,39.9,34.0
13367,8,91,39.7,52.0
13368,14,94,39.8,62.0
13369,7,91,39.5,27.0
13370,21,97,40.7,129.0
13376,11,91,40.0,52.0
13379,6,82,39.3,15.0
13380,9,92,39.9,50.0
13382,6,88,39.2,29.0
13384,22,103,40.7,140.0
13385,19,98,40.9,121.0
13387,8,81,39.4,17.0
13388,15,97,40.3,64.0
13391,16,88,40.6,43.0
13392,13,88,40.3,36.0
13394,6,92,38.9,35.0
13395,22,100,40.8,127.0
13396,20,107,40.7,145.0
13398,14,93,40.2,90.0
13399,3,89,38.8,15.0
13400,5,79,39.1,12.0
13402,3,90,38.7,11.0
13403,20,106,40.8,143.0
13404,16,91,40.1,90.0
13405,11,96,39.7,49.0
13407,18,93,40.5,75.0
13408,8,83,39.5,26.0
13411,24,103,41.0,136.0
13412,29,110,41.0,187.0
13413,14,92,40.2,55.0
13414,15,97,40.3,62.0
13420,23,103,40.7,119.0
13429,7,87,39.5,25.0
13432,9,91,40.3,30.0
13439,25,105,40.8,148.0
13442,27,105,41.1,206.0
13445,9,86,39.7,36.0
13448,26,104,40.8,163.0
13450,27,110,40.6,194.0
13451,22,100,40.8,111.0
13455,23,101,40.2,143.0
13456,6,96,39.3,36.0
13459,7,89,39.8,32.0
13460,19,88,40.2,62.0
13462,16,92,39.9,99.0
13463,28,113,41.1,223.0
13465,16,90,40.4,81.0
13468,30,107,41.0,259.0
13470,12,100,39.9,77.0
13474,18,97,40.3,116.0
13477,19,97,40.8,79.0
