,Duration,Heart_Rate,Body_Temp,Calories
11451,20,107,40.5,129.0
11452,6,85,39.2,25.0
11453,14,83,40.1,51.0
11456,11,95,39.9,59.0
11457,15,88,40.3,70.0
11459,11,97,40.2,58.0
11460,27,106,40.9,168.0
11461,23,108,40.6,159.0
11462,3,92,38.7,13.0
11465,24,105,40.6,147.0
11466,8,94,39.2,37.0
11467,6,91,39.4,31.0
11468,7,86,39.9,28.0
11470,26,111,41.0,182.0
11471,20,98,40.4,106.0
11474,11,99,39.8,60.0
11475,12,95,40.3,72.0
11476,2,82,38.5,9.0
11477,2,80,38.6,6.0
11478,6,88,39.3,25.0
11480,8,92,39.4,40.0
11485,19,104,40.7,119.0
11487,11,87,40.2,47.0
11490,16,99,40.8,98.0
11492,29,113,40.9,204.0
11494,8,101,39.7,46.0
11495,16,95,40.1,91.0
11496,11,91,40.1,49.0
11497,18,98,40.1,104.0
11499,26,107,40.6,173.0
11502,29,117,40.9,221.0
11503,28,102,41.0,155.0
11504,18,103,40.3,116.0
11505,6,82,39.2,23.0
11507,4,82,38.6,14.0
11508,11,88,39.7,46.0
11511,17,106,40.3,100.0
11518,29,110,40.9,192.0
11519,3,81,38.5,10.0
11520,6,79,39.3,20.0
11522,5,79,39.3,17.0
11523,3,79,38.6,10.0
11524,24,101,40.9,145.0
11525,17,92,40.0,81.0
11528,5,84,39.2,18.0
11530,16,103,40.1,102.0
11532,21,104,40.3,127.0
11533,17,102,40.2,98.0
11534,29,101,40.6,180.0
11535,14,95,40.0,78.0
11536,10,92,40.0,47.0
11538,9,89,39.8,45.0
11540,3,80,38.6,11.0
11544,13,95,40.1,62.0
11545,8,88,39.4,32.0
11546,4,81,38.7,17.0
11547,14,102,40.2,93.0
11550,27,109,40.6,185.0
11555,26,93,40.9,122.0
11557,10,90,39.6,48.0
11560,17,96,40.7,88.0
11562,30,102,40.7,184.0
11565,22,113,40.5,147.0
11568,16,92,39.8,76.0
11575,8,83,39.5,32.0
11577,28,108,40.7,185.0
11579,10,90,39.8,46.0
11581,21,101,40.7,117.0
11583,14,93,40.0,68.0
11584,27,111,40.8,175.0
11586,20,99,40.5,109.0
11587,27,107,40.7,170.0
11588,19,104,40.6,116.0
11589,5,84,39.1,23.0
11591,10,92,40.0,45.0
11599,14,86,40.2,64.0
11600,29,117,41.0,207.0
11604,26,121,40.9,206.0
11605,28,107,41.1,179.0
11606,15,97,40.1,81.0
11607,29,99,40.9,156.0
11608,11,87,40.0,47.0
11610,24,109,40.6,158.0
11611,23,106,40.5,149.0
11615,17,95,40.2,97.0
11617,4,76,39.0,12.0
11620,13,88,40.2,54.0
11623,19,95,40.3,93.0
11627,28,104,41.0,159.0
11628,21,93,40.5,102.0
11629,6,73,39.4,15.0
11630,27,107,40.9,181.0
11632,4,82,38.9,17.0
11633,26,109,40.7,170.0
11640,29,107,41.0,181.0
11642,16,94,40.5,80.0
11650,22,101,40.6,132.0
11651,8,89,39.7,34.0
11653,16,104,40.4,95.0
11654,22,105,40.6,129.0
11655,17,99,40.5,90.0
11657,11,93,39.6,54.0
11658,24,111,40.7,157.0
11662,14,86,40.3,53.0
11663,9,90,39.8,40.0
11664,30,100,40.9,163.0
11665,22,98,40.5,119.0
11666,15,101,40.1,93.0
11670,29,111,40.6,186.0
11671,29,107,40.7,203.0
11672,29,106,41.1,192.0
11674,28,111,40.8,186.0
11676,12,91,40.2,55.0
11677,5,82,38.9,20.0
11680,12,86,40.3,46.0
11681,21,93,40.6,109.0
11683,12,91,39.8,58.0
11689,5,90,39.1,22.0
11691,6,90,39.3,30.0
11692,26,108,40.8,181.0
11695,5,91,39.4,25.0
11698,2,84,38.5,7.0
11699,28,110,41.0,193.0
11701,2,82,38.3,8.0
11706,17,100,40.5,96.0
11708,20,104,40.3,134.0
11710,3,89,38.4,13.0
11713,24,96,41.1,138.0
11715,22,93,40.2,114.0
11717,14,99,40.2,81.0
11723,26,103,40.9,150.0
11726,16,100,40.5,94.0
11728,3,85,38.5,11.0
11729,4,91,39.2,18.0
11732,23,102,40.5,136.0
11734,5,86,38.9,20.0
11736,27,111,41.2,198.0
11737,28,108,41.0,177.0
11738,9,103,39.9,57.0
11739,10,86,39.7,41.0
11740,19,98,40.2,104.0
11743,18,96,40.6,92.0
11745,14,99,40.3,86.0
11748,18,94,40.7,94.0
11749,21,95,40.4,101.0
11750,17,91,40.1,90.0
11752,3,80,38.7,10.0
11754,12,101,40.2,76.0
11756,27,108,40.7,172.0
11760,7,87,39.1,30.0
11762,24,101,40.4,148.0
11764,3,82,38.8,11.0
11766,11,92,39.6,51.0
11767,20,96,40.9,110.0
11768,10,83,39.9,44.0
11769,22,104,40.8,128.0
11771,16,102,40.2,89.0
11773,23,102,40.7,124.0
11774,6,95,39.4,32.0
11776,11,93,40.0,52.0
11777,5,81,39.1,20.0
11779,12,92,40.2,65.0
11781,6,84,39.2,23.0
11782,25,114,40.6,174.0
11783,6,83,39.4,25.0
11786,22,103,40.7,134.0
11787,25,113,40.5,182.0
11788,14,96,40.2,81.0
11789,16,89,40.0,74.0
11790,7,80,39.1,26.0
11798,12,98,39.9,66.0
11801,14,101,40.0,79.0
11804,28,110,40.8,205.0
11806,28,105,41.1,174.0
11807,12,97,39.8,67.0
11808,17,105,40.5,108.0
11809,18,102,40.2,100.0
11810,27,114,40.9,191.0
11816,17,97,40.2,102.0
11817,30,113,40.8,198.0
11818,23,100,40.8,139.0
11819,23,110,40.7,153.0
11822,12,94,39.9,60.0
11823,24,109,40.6,161.0
11824,15,93,40.0,68.0
11826,21,97,40.7,117.0
11827,18,95,40.2,103.0
11828,5,85,39.1,19.0
11834,22,98,40.3,120.0
11838,26,110,40.7,174.0
11840,12,93,40.0,58.0
11844,11,90,39.8,50.0
11845,29,109,41.3,189.0
11846,27,117,40.7,213.0
11847,17,105,40.3,101.0
11849,17,93,40.2,78.0
11851,3,83,38.4,12.0
11852,20,98,40.5,102.0
11853,27,102,40.8,152.0
11854,21,97,40.4,106.0
11855,18,94,40.3,90.0
11856,24,99,40.5,128.0
11864,3,94,38.5,15.0
11866,29,101,40.9,179.0
11868,12,94,39.9,56.0
11869,18,95,40.6,89.0
11870,17,94,40.3,90.0
11871,29,108,40.9,181.0
11872,5,84,39.1,20.0
11874,21,88,40.3,92.0
11877,21,99,40.7,115.0
11878,13,90,39.9,56.0
11882,27,104,40.8,169.0
11883,24,107,40.7,154.0
11886,23,109,40.8,150.0
11887,24,102,40.5,134.0
11888,28,115,40.7,200.0
11890,9,93,39.5,49.0
11892,13,85,40.0,46.0
11895,15,85,40.3,56.0
11901,30,110,40.8,195.0
11903,13,91,40.2,57.0
11906,7,94,39.5,33.0
11910,19,98,40.5,107.0
11911,22,108,40.7,144.0
11913,3,78,38.6,11.0
11914,7,84,39.2,27.0
11916,18,96,40.3,94.0
11917,3,81,38.6,11.0
11920,22,102,40.7,141.0
11921,21,101,40.6,118.0
11925,16,101,40.1,96.0
11927,25,108,41.0,169.0
11928,25,108,40.6,155.0
11930,11,86,39.9,48.0
11932,15,90,40.3,79.0
11933,9,101,39.5,50.0
11935,14,95,40.3,71.0
11937,24,103,40.9,148.0
11940,25,106,40.8,167.0
11941,4,93,38.8,21.0
11942,10,86,39.7,38.0
11946,8,97,39.6,42.0
11947,27,108,40.7,169.0
11952,16,88,40.0,65.0
11954,26,111,40.8,191.0
11956,19,101,40.5,112.0
11959,30,100,41.0,162.0
11960,5,85,39.1,24.0
11961,4,87,38.5,16.0
11963,14,95,40.5,69.0
11965,22,109,40.6,147.0
11966,21,102,40.7,120.0
11969,12,93,40.0,60.0
11971,2,82,38.5,7.0
11972,23,108,40.6,148.0
11974,10,88,39.6,44.0
11975,25,114,40.7,178.0
11977,10,92,39.9,48.0
11978,24,105,40.8,141.0
11979,28,101,40.9,163.0
11980,28,111,41.2,193.0
11982,15,105,40.4,86.0
11983,16,98,40.4,81.0
11984,24,101,40.6,146.0
11986,13,100,40.0,72.0
11988,19,94,40.3,93.0
11989,10,96,39.9,55.0
11990,23,103,40.8,146.0
11992,18,99,40.7,99.0
11995,21,97,40.8,125.0
11996,7,88,39.6,28.0
11997,28,102,40.8,158.0
11999,8,84,39.5,33.0
12000,11,90,40.2,52.0
12001,5,84,39.1,18.0
12005,6,88,39.0,26.0
12007,10,97,39.5,54.0
12008,30,106,40.5,195.0
12009,23,97,40.7,111.0
12010,16,101,40.5,95.0
12011,12,92,39.5,58.0
12014,22,94,40.6,102.0
12015,6,81,39.6,21.0
12016,27,115,40.7,206.0
12018,8,90,39.5,42.0
12020,15,90,40.1,77.0
12021,29,108,40.7,201.0
12023,4,79,38.7,16.0
12024,8,81,39.5,28.0
12029,10,96,39.8,49.0
12030,13,96,40.0,64.0
12031,12,90,39.9,59.0
12033,15,88,40.4,74.0
12034,4,90,39.0,17.0
12042,27,105,40.5,158.0
12043,3,79,38.2,10.0
12044,18,95,40.6,87.0
12045,3,87,38.5,14.0
12046,21,105,40.3,140.0
12053,18,95,40.5,94.0
12054,10,92,39.8,47.0
12055,5,85,39.0,22.0
12060,19,97,40.3,107.0
12061,19,103,40.6,105.0
12062,5,79,39.1,15.0
12065,20,97,40.3,117.0
12068,12,94,39.9,56.0
12070,23,97,40.6,127.0
12071,12,94,39.7,67.0
12075,15,104,40.6,84.0
12076,10,87,39.7,40.0
12078,18,93,40.2,85.0
12080,18,104,40.3,106.0
12082,2,83,38.1,9.0
12083,12,89,40.1,60.0
12085,21,99,40.4,112.0
12087,23,107,40.3,145.0
12089,16,96,40.2,75.0
12091,13,96,40.1,68.0
12092,3,74,38.3,9.0
12093,24,100,40.3,132.0
12095,23,95,40.8,112.0
12097,22,107,40.6,133.0
12101,8,88,39.5,36.0
12102,6,84,39.4,26.0
12103,15,92,40.0,69.0
12105,11,78,39.6,38.0
12108,19,100,40.6,109.0
12113,21,94,40.4,98.0
12115,24,106,40.4,147.0
12118,11,99,40.1,63.0
12119,20,109,40.9,129.0
12121,17,95,40.0,80.0
12123,15,102,40.2,84.0
12125,10,88,39.8,47.0
12127,17,100,40.0,97.0
12130,12,100,40.1,66.0
12132,18,100,40.3,97.0
12133,17,94,40.2,80.0
12139,16,98,40.0,84.0
12140,8,92,39.6,40.0
12141,7,92,39.2,34.0
12146,17,97,40.5,90.0
12148,14,101,40.6,77.0
12150,4,77,39.1,13.0
12151,5,88,38.9,24.0
12153,23,102,40.8,144.0
12155,28,100,40.9,158.0
12157,15,90,40.0,66.0
12158,14,97,40.1,82.0
12159,28,102,41.0,185.0
12160,26,110,40.9,166.0
12161,13,96,39.8,63.0
12164,20,96,40.1,118.0
12165,23,106,40.6,142.0
12166,2,92,38.1,11.0
12169,22,100,40.5,137.0
12171,19,99,40.7,110.0
12173,30,104,40.5,185.0
12174,21,105,40.2,126.0
12180,27,105,40.5,177.0
12181,24,106,40.7,154.0
12184,4,86,38.8,16.0
12185,27,109,41.0,173.0
12186,4,85,38.9,16.0
12187,7,84,39.6,27.0
12188,23,107,40.3,149.0
12192,17,98,40.2,91.0
12194,17,95,40.1,83.0
12196,29,115,41.0,201.0
12197,2,88,38.3,8.0
12198,19,99,40.3,100.0
12199,3,75,38.7,10.0
12200,13,103,40.3,75.0
12201,26,102,40.4,149.0
12215,6,94,39.4,31.0
12216,4,83,38.8,14.0
12217,28,107,40.8,195.0
12218,28,101,40.6,167.0
12222,11,85,40.2,48.0
12225,10,95,39.7,47.0
12229,10,94,39.8,51.0
12231,24,110,40.8,151.0
12232,10,92,40.0,48.0
12233,6,85,39.2,22.0
12235,16,90,40.4,81.0
12236,28,107,40.3,186.0
12238,23,113,40.8,176.0
12239,19,98,40.3,103.0
12240,12,95,40.2,60.0
12241,22,99,40.3,124.0
12243,27,102,40.8,170.0
12245,17,91,40.8,85.0
12246,30,106,40.4,184.0
12247,23,103,40.6,133.0
12249,24,104,40.6,139.0
12251,18,94,40.0,86.0
12252,28,104,40.5,182.0
12254,15,99,40.4,81.0
12256,18,100,40.5,98.0
12257,28,104,40.9,177.0
12258,26,104,40.7,150.0
12263,3,81,39.0,13.0
12264,25,100,40.8,138.0
12265,24,105,40.5,151.0
12267,9,97,39.7,46.0
12268,28,99,41.0,162.0
12270,12,94,39.9,66.0
12272,11,87,39.7,50.0
12273,28,113,40.5,184.0
12274,28,114,40.7,193.0
12275,29,104,41.1,189.0
12280,13,90,40.2,53.0
12284,29,113,41.1,209.0
12289,13,101,39.7,70.0
12290,28,111,40.7,210.0
12293,25,105,40.9,170.0
12301,17,97,40.3,86.0
12303,15,101,40.3,82.0
12305,4,89,39.2,17.0
12306,28,110,40.8,182.0
12308,11,92,40.1,49.0
12311,7,87,39.5,32.0
12312,26,102,41.3,146.0
12313,28,107,40.7,174.0
12314,24,107,40.5,173.0
12317,9,90,39.5,47.0
12319,12,99,39.5,66.0
12320,17,99,40.4,101.0
12324,15,87,39.9,73.0
12327,30,102,41.0,178.0
12328,15,93,40.3,69.0
12329,3,84,38.5,11.0
12333,26,102,40.7,170.0
12335,27,105,41.0,163.0
12338,15,100,40.3,82.0
12342,19,86,40.5,75.0
12343,10,98,40.1,51.0
12344,9,84,39.7,34.0
12349,5,84,39.3,18.0
12350,12,91,40.0,52.0
12351,10,89,39.8,46.0
12355,18,97,40.3,108.0
12363,5,87,39.2,18.0
12364,2,82,38.1,7.0
12366,13,101,39.9,75.0
12368,19,102,40.8,123.0
12370,10,88,39.6,50.0
12373,4,87,38.7,15.0
12376,2,87,38.5,9.0
12377,4,89,38.9,21.0
12378,5,95,39.1,26.0
12380,2,79,38.3,7.0
12382,3,90,38.8,13.0
12386,7,88,39.6,31.0
12388,25,107,40.8,155.0
12390,11,95,39.9,56.0
12392,29,103,40.9,175.0
12393,17,103,40.6,105.0
12394,10,83,40.1,42.0
12396,6,89,39.3,28.0
12397,21,101,40.5,125.0
12401,26,103,40.8,166.0
12402,12,96,40.1,64.0
12404,12,96,39.9,67.0
12405,22,98,40.2,118.0
12406,7,86,39.4,28.0
12409,13,101,40.0,75.0
12410,25,105,40.7,151.0
12411,18,107,40.3,120.0
12412,21,105,40.5,125.0
12416,26,107,41.0,166.0
12421,4,85,39.1,15.0
12422,25,104,40.8,165.0
12423,11,90,40.0,51.0
12425,5,77,38.9,15.0
12426,15,109,40.2,99.0
12428,22,103,40.8,126.0
12431,5,80,39.2,18.0
12435,25,103,41.0,151.0
12442,17,101,40.2,109.0
12443,15,94,40.0,69.0
12445,10,91,39.8,49.0
12447,23,104,40.7,134.0
12448,29,110,41.1,191.0
12449,25,105,40.7,156.0
12451,7,94,39.3,35.0
12452,21,94,40.3,113.0
12453,30,117,40.9,215.0
12457,29,103,41.3,183.0
12458,22,102,40.8,125.0
12459,4,86,38.7,18.0
12461,27,114,41.1,195.0
12462,21,98,40.2,119.0
12463,14,94,40.4,67.0
12464,7,83,39.5,26.0
12466,25,109,40.8,175.0
12467,11,83,40.0,43.0
12473,29,111,41.0,194.0
12477,15,98,39.9,81.0
12481,26,104,40.7,156.0
12482,19,102,40.5,121.0
12485,12,93,40.0,59.0
12486,14,86,40.0,68.0
12487,6,84,39.1,25.0
12488,10,90,40.1,45.0
12491,16,100,40.6,83.0
12496,21,97,40.5,119.0
12497,30,115,41.1,226.0
12498,4,82,39.2,14.0
12500,26,105,40.8,164.0
12501,18,94,40.8,98.0
12502,5,79,38.7,17.0
12503,14,96,40.4,77.0
12508,5,75,39.1,13.0
12509,19,97,40.1,94.0
12511,9,90,39.6,37.0
12512,14,96,40.1,71.0
12513,22,106,40.9,141.0
12514,11,94,40.0,57.0
12516,26,109,41.0,186.0
12519,18,96,40.3,95.0
12520,10,88,39.6,47.0
12522,16,96,40.3,88.0
12524,23,103,40.6,152.0
12525,8,81,39.5,26.0
12528,29,108,41.0,210.0
12533,21,89,40.4,97.0
12534,18,109,40.3,120.0
12536,27,106,40.9,182.0
12538,7,82,39.8,26.0
12540,17,99,40.1,106.0
12541,22,103,40.7,132.0
12542,3,89,38.8,13.0
12543,22,94,40.4,106.0
12547,16,93,40.4,79.0
12548,20,106,40.4,121.0
12550,19,101,40.4,106.0
12551,6,85,39.5,22.0
12552,17,101,40.6,95.0
12553,19,102,40.2,107.0
12554,14,92,40.4,64.0
12556,15,90,40.0,73.0
12561,5,81,38.9,21.0
12562,23,105,41.1,150.0
12565,15,97,39.9,74.0
12568,4,76,39.2,12.0
12571,6,83,39.2,24.0
12573,24,114,40.8,164.0
12577,25,106,40.6,153.0
12578,19,94,40.7,92.0
12580,19,101,40.2,115.0
12581,19,100,40.5,116.0
12582,20,97,40.1,117.0
12584,4,76,39.2,11.0
12587,26,109,40.8,166.0
12588,6,81,39.2,19.0
12589,11,86,39.7,44.0
12590,6,91,39.5,27.0
12591,7,93,39.4,33.0
12593,4,79,39.0,15.0
12595,25,98,40.8,140.0
12597,19,102,40.5,114.0
12598,20,106,40.4,137.0
12600,11,89,40.0,52.0
12602,17,92,40.2,84.0
12605,4,87,38.6,17.0
12610,26,113,40.8,184.0
12612,17,102,40.6,96.0
12614,28,106,40.8,178.0
12617,5,90,39.2,22.0
12618,18,103,40.0,118.0
12619,16,92,40.6,84.0
12620,20,107,40.6,122.0
12623,30,113,41.1,216.0
12624,23,99,40.8,133.0
12625,12,90,40.0,50.0
12626,9,87,39.7,41.0
12629,11,99,40.2,57.0
12631,6,87,39.2,23.0
12634,24,109,40.8,153.0
12636,3,87,38.9,12.0
12638,9,85,39.5,39.0
12641,12,96,40.1,63.0
12643,8,91,39.7,36.0
12644,8,80,39.5,28.0
12648,23,101,40.8,132.0
12653,17,99,40.5,98.0
12655,29,108,40.5,186.0
12660,3,84,38.6,11.0
12664,24,110,40.8,161.0
12665,25,108,40.9,158.0
12668,7,79,39.7,23.0
12669,5,84,38.9,18.0
12675,12,96,39.9,69.0
12681,27,110,40.9,181.0
12683,15,97,40.7,87.0
12684,22,93,40.7,105.0
12688,4,82,39.2,15.0
12689,15,102,40.3,88.0
12690,29,108,40.6,193.0
12693,13,91,40.0,58.0
12697,20,99,40.6,114.0
12698,25,100,40.6,142.0
12699,25,103,40.5,141.0
12700,19,107,40.5,131.0
12702,20,94,40.6,98.0
12707,22,100,40.7,121.0
12719,15,100,40.4,93.0
12720,19,93,40.1,100.0
12725,29,109,40.9,196.0
12726,26,112,41.0,185.0
12728,14,107,40.4,90.0
12734,21,107,40.4,131.0
12735,15,101,40.0,88.0
12739,29,118,40.8,238.0
12743,17,94,40.3,84.0
12749,12,91,40.0,61.0
12751,29,109,40.9,202.0
12752,27,103,40.7,155.0
12754,10,87,39.8,43.0
12755,19,96,40.3,95.0
12757,9,90,39.9,44.0
12758,14,102,40.1,81.0
12759,5,86,39.4,22.0
12762,15,87,39.8,64.0
12764,2,79,38.1,7.0
12775,18,95,40.4,86.0
12776,25,105,40.5,155.0
12777,24,95,40.8,129.0
12780,14,95,40.0,76.0
12781,23,107,40.5,142.0
12783,4,76,38.9,13.0
12785,6,82,39.4,22.0
12787,4,79,39.0,15.0
12788,8,90,39.7,35.0
12789,9,92,39.7,42.0
12791,19,97,40.8,92.0
12797,15,96,40.1,73.0
12801,3,77,38.3,11.0
12804,21,106,40.8,124.0
12805,26,100,40.7,143.0
12809,26,108,40.8,174.0
12814,29,102,40.9,175.0
12815,18,99,40.3,105.0
12818,13,94,40.2,69.0
12819,10,91,39.6,48.0
12823,20,93,40.5,103.0
12824,28,114,40.6,194.0
12826,13,94,39.6,65.0
12827,18,99,40.5,104.0
12832,4,87,38.4,17.0
12833,29,101,40.9,165.0
12835,15,100,39.9,90.0
12837,3,78,38.4,11.0
12841,14,96,39.9,68.0
12845,12,85,40.0,52.0
12846,15,101,40.2,85.0
12852,9,90,39.5,40.0
12853,17,93,40.3,94.0
12858,13,91,40.4,58.0
12859,15,92,40.1,69.0
12860,24,107,40.7,148.0
12864,6,91,39.4,29.0
12868,14,94,39.9,65.0
12869,17,104,40.3,108.0
12870,14,101,40.3,79.0
12872,28,104,40.7,174.0
12873,27,110,40.4,180.0
12874,18,103,40.1,105.0
12875,22,109,40.9,153.0
12877,3,87,38.7,12.0
12878,25,102,40.5,155.0
12880,18,96,40.7,107.0
12882,24,106,40.5,149.0
12883,26,111,40.5,197.0
12885,4,73,39.4,11.0
12887,6,87,39.4,27.0
12888,22,102,40.7,136.0
12889,19,97,40.1,97.0
12890,22,103,40.5,131.0
12894,7,93,39.2,34.0
12895,27,112,40.9,184.0
12896,20,107,40.9,131.0
12897,16,94,40.4,81.0
12898,30,108,41.0,200.0
12899,18,104,40.6,110.0
12904,12,97,40.2,65.0
12908,19,108,40.4,128.0
12911,23,106,40.6,149.0
12912,8,83,39.7,28.0
12913,23,95,41.0,111.0
12916,4,88,39.0,19.0
12919,10,92,39.2,51.0
12920,22,95,40.2,107.0
12921,18,96,40.4,89.0
12923,9,90,39.6,43.0
12925,26,102,40.7,159.0
12927,19,106,40.4,120.0
12928,15,83,40.2,60.0
12931,18,97,40.7,96.0
12932,6,88,39.2,26.0
12934,6,87,39.1,27.0
12935,28,109,41.0,183.0
12936,10,92,39.7,51.0
12941,13,97,40.1,65.0
12943,2,83,38.2,8.0
12944,30,113,41.1,231.0
12946,11,86,40.2,45.0
12948,13,91,39.8,68.0
12951,10,90,39.6,51.0
12952,28,105,40.9,168.0
12957,21,94,40.6,103.0
12959,3,86,38.5,14.0
12962,3,76,38.5,9.0
12963,29,110,40.8,208.0
12966,14,88,40.2,60.0
12970,28,108,40.8,196.0
12971,27,108,40.6,180.0
12974,28,113,40.9,197.0
12975,27,108,40.9,168.0
12976,30,112,41.3,199.0
12977,25,99,40.7,148.0
12978,22,105,40.6,127.0
12979,18,89,40.6,84.0
12985,7,83,39.5,26.0
12986,22,102,40.5,134.0
12988,28,117,40.8,200.0
12990,3,92,38.5,16.0
12992,25,103,40.7,138.0
12993,28,103,40.8,176.0
12994,3,82,39.1,11.0
12996,5,94,39.1,23.0
12997,15,97,39.9,84.0
12998,5,85,39.4,20.0
12999,21,108,40.3,146.0
13000,8,90,39.7,37.0
13003,7,89,39.8,33.0
13006,11,93,39.7,52.0
13009,17,102,40.2,100.0
13011,15,109,39.8,103.0
13015,19,100,40.3,105.0
13016,10,93,39.5,49.0
13017,13,89,39.8,55.0
13019,17,92,40.4,82.0
13021,9,88,39.8,38.0
13022,10,86,39.7,42.0
13025,29,103,40.7,180.0
13026,13,90,39.9,59.0
13028,21,101,41.1,129.0
13029,8,84,39.4,29.0
13031,20,105,40.5,120.0
13032,7,84,39.6,26.0
13034,12,98,39.5,62.0
13035,5,88,39.0,22.0
13036,25,104,41.1,138.0
13039,4,90,38.8,20.0
13041,15,94,40.3,71.0
13042,9,89,39.4,38.0
13043,29,109,40.7,205.0
13045,16,93,40.2,73.0
13048,22,102,40.6,140.0
13050,26,115,40.8,189.0
13051,20,102,40.6,117.0
13053,28,113,41.0,216.0
13054,14,98,40.1,80.0
13055,19,98,40.2,101.0
13056,15,90,40.2,76.0
13058,23,93,40.3,106.0
13060,6,87,39.4,25.0
13062,23,103,40.5,138.0
13064,14,96,40.2,70.0
13065,16,99,40.4,89.0
13066,5,94,39.4,24.0
13067,11,89,39.7,49.0
13069,3,88,38.6,12.0
13070,20,100,40.5,114.0
13071,10,85,40.0,44.0
13075,24,107,40.8,146.0
13076,9,87,39.8,44.0
13077,6,91,39.3,29.0
13079,22,109,40.7,149.0
13083,4,89,38.6,17.0
13084,5,87,38.9,21.0
13086,20,100,40.6,116.0
13088,24,98,40.9,120.0
13092,28,108,41.0,170.0
13096,11,96,39.8,64.0
13097,5,87,39.0,20.0
13100,6,86,39.2,28.0
13102,30,101,40.9,178.0
13104,25,101,40.6,147.0
13105,9,87,39.7,34.0
13108,22,96,40.7,112.0
13110,15,97,40.3,88.0
13112,14,90,40.0,70.0
13114,19,100,40.8,108.0
13115,25,105,40.5,151.0
13117,16,91,40.2,83.0
13119,29,109,40.8,180.0
13122,18,94,40.0,83.0
13125,20,99,40.7,113.0
13126,25,101,40.6,146.0
13130,20,105,40.4,132.0
13131,12,92,39.6,57.0
13133,19,99,40.5,102.0
13135,18,98,40.6,94.0
13137,10,93,40.3,52.0
13138,4,81,38.4,14.0
13140,16,101,40.2,89.0
13144,6,73,39.2,21.0
13145,21,97,40.5,114.0
13147,25,108,40.7,168.0
13150,29,113,40.7,197.0
13151,21,106,40.6,130.0
13156,17,99,40.6,97.0
13157,9,95,39.6,46.0
13158,13,89,40.3,54.0
13160,5,84,39.2,20.0
13162,9,82,39.7,34.0
13163,10,90,39.7,49.0
13164,24,108,40.8,156.0
13165,28,117,40.6,208.0
13170,25,101,40.8,151.0
13174,22,99,40.6,123.0
13176,15,93,40.1,75.0
13182,4,81,38.9,16.0
13184,19,102,40.7,103.0
13186,25,111,40.5,169.0
13189,2,86,38.6,8.0
13190,25,107,40.5,171.0
13191,11,87,39.7,49.0
13192,6,91,39.4,31.0
13193,3,78,38.7,10.0
13194,9,91,39.6,43.0
13195,18,89,40.6,75.0
13197,17,97,40.1,91.0
13198,8,88,39.6,35.0
13201,14,86,40.1,55.0
13203,16,96,40.2,89.0
13205,22,104,40.4,133.0
13206,10,90,39.6,46.0
13214,11,96,40.2,57.0
13220,6,90,39.3,31.0
13221,17,96,40.4,94.0
13222,8,91,39.7,40.0
13223,29,112,41.1,201.0
13224,8,95,39.4,42.0
13225,22,102,40.7,132.0
13228,11,96,39.9,61.0
13229,17,99,39.8,99.0
13231,18,100,40.2,95.0
13232,26,109,40.6,165.0
13234,4,73,39.3,11.0
13235,30,102,40.8,187.0
13237,20,99,40.6,114.0
13241,27,111,40.8,202.0
13242,22,96,40.5,126.0
13246,27,111,41.0,179.0
13247,6,83,38.8,22.0
13248,27,103,40.7,158.0
13249,18,100,40.6,108.0
13250,5,80,39.0,17.0
13251,16,89,40.4,67.0
13253,29,101,40.8,175.0
13258,3,86,38.6,12.0
13259,28,111,40.9,200.0
13260,5,83,39.1,21.0
13261,20,95,40.4,98.0
13264,27,101,40.7,147.0
13265,9,94,40.0,51.0
13266,24,108,40.5,171.0
13267,10,85,40.0,37.0
13273,4,91,38.9,19.0
13278,22,95,40.4,109.0
13279,13,93,39.9,65.0
13280,24,102,40.7,133.0
13281,2,78,38.2,8.0
13282,3,83,38.6,11.0
13286,8,96,39.2,45.0
13287,7,81,39.4,23.0
13289,23,104,40.7,129.0
13291,29,108,40.5,179.0
13294,13,90,40.3,54.0
13298,13,98,40.2,69.0
13301,9,87,39.7,44.0
13304,8,90,39.2,36.0
13306,21,101,40.2,119.0
13307,22,103,40.7,129.0
13308,13,94,40.3,62.0
13309,6,85,39.2,25.0
13310,22,95,40.4,111.0
13312,9,94,39.9,51.0
13313,7,89,39.4,29.0
13315,17,87,40.2,75.0
13317,22,106,40.7,151.0
13318,11,97,39.5,58.0
13320,19,101,40.4,108.0
13321,17,101,40.1,95.0
13322,19,100,40.1,101.0
13324,19,101,40.2,109.0
13327,17,93,40.0,79.0
13330,10,92,39.6,43.0
13331,10,89,39.6,41.0
13333,23,94,40.9,111.0
13334,18,98,40.7,94.0
13335,5,84,39.4,20.0
13336,8,85,39.7,29.0
13337,8,86,39.5,35.0
13338,13,104,39.7,75.0
13339,25,111,40.6,169.0
13340,28,107,40.8,176.0
13341,15,84,40.3,60.0
13342,15,89,40.2,65.0
13343,24,100,40.5,131.0
13345,3,89,38.5,14.0
13346,20,98,40.1,121.0
13349,11,87,39.8,46.0
13350,3,85,38.9,11.0
13355,7,86,39.2,29.0
13356,12,95,39.9,62.0
13359,17,95,40.2,80.0
13360,25,108,40.6,160.0
13362,14,92,40.1,64.0
13363,8,80,39.6,29.0
13365,14,95,40.4,67.0
13371,15,89,40.4,66.0
13372,23,105,41.0,144.0
13373,14,92,40.4,69.0
13374,20,95,40.3,107.0
